Tipo,Fecha,Modelo,LAT,LOG
Deslizamiento,08/2018,1.000000000000000,6.850512086220000,-75.350732648000005
Deslizamiento,08/2018,1.000000000000000,6.849056889220000,-75.354422286000002
Deslizamiento,08/2018,1.000000000000000,6.848933385220000,-75.353429786999996
Deslizamiento,08/2018,1.000000000000000,6.848155626220000,-75.355315153999996
Deslizamiento,08/2018,1.000000000000000,6.847951607220000,-75.355366320000002
Deslizamiento,08/2018,1.000000000000000,6.848389486220000,-75.355181195000000
Deslizamiento,08/2018,1.000000000000000,6.848007381220000,-75.354799356000001
Deslizamiento,08/2018,1.000000000000000,6.847592715220000,-75.354754537999995
Deslizamiento,08/2018,1.000000000000000,6.845628333220000,-75.353209337999999
Deslizamiento,08/2018,1.000000000000000,6.845908328220000,-75.353952321999998
Deslizamiento,08/2018,1.000000000000000,6.845679003220000,-75.353518144999995
Deslizamiento,08/2018,1.000000000000000,6.845120705220000,-75.353582535000001
Deslizamiento,08/2018,1.000000000000000,6.844912470220000,-75.353119137999997
Deslizamiento,08/2018,1.000000000000000,6.845167989220000,-75.353110700000002
Deslizamiento,08/2018,1.000000000000000,6.842322942220000,-75.356622027000000
Deslizamiento,08/2018,1.000000000000000,6.846452875220000,-75.360287249999999
Deslizamiento,08/2018,1.000000000000000,6.840801003220000,-75.356630975000002
Deslizamiento,08/2018,1.000000000000000,6.838118348220000,-75.355072313999997
Deslizamiento,08/2018,1.000000000000000,6.850963989220000,-75.354845428999994
Deslizamiento,08/2018,1.000000000000000,6.832736255220000,-75.351181155999996
Deslizamiento,08/2018,1.000000000000000,6.848659506220000,-75.356569387999997
Deslizamiento,01/2023,1.000000000000000,6.955677027540000,-75.426528738499997
Deslizamiento,07/2009,1.000000000000000,6.955569593230000,-75.426412518999996
Deslizamiento,01/2024,1.000000000000000,6.955908954620000,-75.426626447499999
Deslizamiento,31/01/2023,1.000000000000000,6.949722205230000,-75.432837086000006
Deslizamiento,16/07/2009,1.000000000000000,6.953210415230000,-75.383911153000000
Deslizamiento,16/08/2018,1.000000000000000,6.972965048230000,-75.447288647999997
Deslizamiento,16/08/2018,1.000000000000000,6.942288387230000,-75.469660019000003
Deslizamiento,16/08/2018,1.000000000000000,6.944361807230000,-75.469166924999996
Deslizamiento,27/07/2016,1.000000000000000,6.959364597230000,-75.357217075999998
Deslizamiento,27/07/2016,1.000000000000000,6.958684167230000,-75.356691561000005
Deslizamiento,27/07/2016,1.000000000000000,6.958998305230000,-75.355342358000001
Deslizamiento,27/07/2016,1.000000000000000,6.947472610230000,-75.355466168999996
Deslizamiento,27/07/2016,1.000000000000000,6.949146030230000,-75.341922154000002
Deslizamiento,08/2018,1.000000000000000,6.933624665230000,-75.386234567000002
