Fecha,Lluvia_Dia,Lluvia_Antecedente,Evento_MM,Umbral_Superado
1987-08-31,28.0,253.0,0,True
1987-09-02,42.0,188.0,0,True
1987-09-04,31.0,248.0,0,True
1987-09-06,26.0,252.0,0,True
1987-09-12,31.0,241.0,0,True
1987-09-27,45.0,399.0,0,True
1987-09-29,52.0,480.0,0,True
1987-10-08,91.0,493.0,0,True
1987-11-19,35.0,223.0,0,True
1987-11-24,31.0,230.0,0,True
1987-12-05,21.0,167.0,0,True
1987-12-28,19.0,132.0,0,True
1989-01-01,19.0,0.0,0,True
1989-01-02,13.0,19.0,0,True
1989-01-03,9.0,32.0,0,True
1989-01-05,41.0,41.0,0,True
1989-01-07,32.0,82.0,0,True
1989-01-08,28.0,114.0,0,True
1989-01-09,53.0,142.0,0,True
1989-01-10,22.0,195.0,0,True
1989-01-17,38.0,229.0,0,True
1989-01-21,33.0,303.0,0,True
1989-02-06,92.0,316.0,0,True
1989-03-06,33.0,175.0,0,True
1989-03-10,19.0,119.0,0,True
1989-03-13,19.0,138.0,0,True
1989-03-16,36.0,171.0,0,True
1989-03-21,81.0,220.0,0,True
1989-03-22,32.0,301.0,0,True
1989-03-23,71.0,322.0,0,True
1989-04-23,19.0,116.0,0,True
1989-04-27,15.0,145.0,0,True
1989-04-30,30.0,155.0,0,True
1989-05-07,21.0,156.0,0,True
1989-05-13,30.0,169.0,0,True
1989-05-22,64.0,204.0,0,True
1989-06-06,30.0,259.0,0,True
1989-06-11,31.0,272.0,0,True
1989-06-12,82.0,298.0,0,True
1989-07-05,42.0,309.0,0,True
1989-07-20,32.0,135.0,0,True
1989-07-21,22.0,159.0,0,True
1989-07-26,38.0,156.0,0,True
1989-08-05,39.0,173.0,0,True
1989-08-09,31.0,222.0,0,True
1989-08-16,35.0,264.0,0,True
1989-08-17,62.0,299.0,0,True
1989-08-19,51.0,359.0,0,True
1989-08-20,46.0,378.0,0,True
1989-08-27,41.0,401.0,0,True
1989-08-30,53.0,473.0,0,True
1989-10-04,80.0,654.0,0,True
1989-10-15,71.0,652.0,0,True
1989-10-29,88.0,674.0,0,True
1989-10-30,98.0,748.0,0,True
1989-12-24,17.0,151.0,0,True
1990-01-01,16.0,79.0,0,True
1990-01-02,28.0,89.0,0,True
1990-01-07,12.0,101.0,0,True
1990-01-12,33.0,100.0,0,True
1990-01-13,18.0,133.0,0,True
1990-01-18,33.0,159.0,0,True
1990-02-05,22.0,149.0,0,True
1990-02-16,19.0,127.0,0,True
1990-02-17,92.0,138.0,0,True
1990-03-11,31.0,194.0,0,True
1990-03-20,15.0,149.0,0,True
1990-03-25,98.0,153.0,0,True
1990-03-26,33.0,232.0,0,True
1990-04-15,96.0,231.0,0,True
1990-04-19,33.0,308.0,0,True
1990-04-22,44.0,352.0,0,True
1990-04-25,41.0,344.0,0,True
1990-04-26,56.0,352.0,0,True
1990-04-27,66.0,408.0,0,True
1990-05-01,61.0,581.0,0,True
1990-05-29,56.0,464.0,0,True
1990-06-13,62.0,308.0,0,True
1990-06-25,32.0,237.0,0,True
1990-07-03,42.0,244.0,0,True
1990-07-04,31.0,286.0,0,True
1990-07-05,65.0,317.0,0,True
1990-07-08,52.0,363.0,0,True
1990-07-25,56.0,466.0,0,True
1990-08-16,33.0,191.0,0,True
1990-08-26,19.0,137.0,0,True
1990-08-27,31.0,151.0,0,True
1990-08-28,42.0,171.0,0,True
1990-09-04,31.0,247.0,0,True
1990-09-09,52.0,268.0,0,True
1990-09-13,66.0,331.0,0,True
1990-10-11,56.0,317.6,0,True
1990-10-18,41.0,338.6,0,True
1990-10-21,52.0,423.6,0,True
1990-10-24,66.0,496.6,0,True
1990-12-05,32.0,201.0,0,True
1990-12-07,56.0,223.0,0,True
1990-12-24,18.0,160.0,0,True
1991-01-08,3.0,29.0,0,True
1991-01-28,3.0,7.0,0,True
1991-02-04,12.0,8.0,0,True
1991-02-05,19.0,20.0,0,True
1991-02-14,5.0,35.0,0,True
1991-02-17,29.0,40.0,0,True
1991-02-23,17.0,76.0,0,True
1991-02-24,31.0,93.0,0,True
1991-02-25,18.0,124.0,0,True
1991-03-03,19.0,168.0,0,True
1991-03-04,34.0,187.0,0,True
1991-03-07,39.0,229.0,0,True
1991-03-09,41.0,267.0,0,True
1991-03-10,62.0,308.0,0,True
1991-03-28,53.0,346.0,0,True
1991-04-08,29.0,243.0,0,True
1991-04-09,33.0,231.0,0,True
1991-04-10,21.0,202.0,0,True
1991-04-17,45.0,272.0,0,True
1991-04-27,45.0,289.0,0,True
1991-05-16,64.0,298.0,0,True
1991-06-06,39.0,315.0,0,True
1991-06-19,36.0,228.0,0,True
1991-06-29,31.0,240.0,0,True
1991-06-30,52.0,271.0,0,True
1991-07-06,35.0,329.0,0,True
1991-07-07,52.0,325.0,0,True
1991-08-26,18.0,176.0,0,True
1991-09-08,11.0,68.0,0,True
1991-09-09,18.0,79.0,0,True
1991-09-14,25.0,78.0,0,True
1991-09-15,19.0,103.0,0,True
1991-09-16,28.0,122.0,0,True
1991-09-17,24.0,150.0,0,True
1991-09-19,34.0,169.0,0,True
1991-09-20,21.0,203.0,0,True
1991-09-21,31.0,224.0,0,True
1991-09-25,44.0,276.0,0,True
1991-09-26,51.0,302.0,0,True
1991-10-08,45.0,438.0,0,True
1991-10-27,55.0,399.0,0,True
1991-11-21,31.0,306.0,0,True
1991-12-13,18.0,158.0,0,True
1991-12-15,33.0,184.0,0,True
1991-12-19,41.0,211.0,0,True
1992-01-17,8.0,56.0,0,True
1992-02-09,19.0,17.0,0,True
1992-02-20,33.0,19.0,0,True
1992-02-29,8.0,52.0,0,True
1992-03-01,11.0,60.0,0,True
1992-03-02,22.0,71.0,0,True
1992-03-08,11.0,98.0,0,True
1992-03-12,18.0,104.0,0,True
1992-04-06,91.0,43.0,0,True
1992-04-07,33.0,134.0,0,True
1992-04-18,31.0,156.0,0,True
1992-04-22,22.0,187.0,0,True
1992-04-26,51.0,230.0,0,True
1992-04-27,42.0,281.0,0,True
1992-05-10,41.0,400.0,0,True
1992-05-18,62.0,549.0,0,True
1992-06-26,13.0,111.0,0,True
1992-06-30,35.0,97.0,0,True
1992-07-01,18.0,123.0,0,True
1992-07-02,22.0,135.0,0,True
1992-07-03,25.0,145.0,0,True
1992-07-11,81.0,192.0,0,True
1992-08-10,41.0,356.0,0,True
1992-09-07,41.0,332.0,0,True
1992-09-23,33.0,284.0,0,True
1992-10-09,32.0,291.0,0,True
1992-10-24,33.0,231.0,0,True
1992-11-06,31.0,235.0,0,True
1992-11-08,38.0,244.0,0,True
1992-11-12,31.0,269.0,0,True
1992-11-20,41.0,304.0,0,True
1992-11-23,42.0,337.0,0,True
1993-01-07,15.0,99.0,0,True
1993-01-11,6.0,58.0,0,True
1993-01-16,53.0,24.0,1,True
1993-01-28,11.0,77.0,0,True
1993-03-08,6.0,5.0,0,True
1993-03-11,9.0,6.0,0,True
1993-03-13,5.0,15.0,0,True
1993-03-16,41.0,20.0,0,True
1993-03-17,7.0,61.0,0,True
1993-03-24,10.0,85.0,0,True
1993-03-25,14.0,95.0,0,True
1993-04-07,15.0,140.0,0,True
1993-04-08,21.0,149.0,0,True
1993-04-18,18.0,172.0,0,True
1993-06-01,0.0,0.0,0,True
1993-06-02,0.0,0.0,0,True
1993-06-03,0.0,0.0,0,True
1993-06-04,10.0,0.0,0,True
1993-06-05,6.0,10.0,0,True
1993-06-06,12.0,16.0,0,True
1993-06-15,6.0,32.0,0,True
1993-06-22,26.0,42.0,0,True
1993-06-23,19.0,68.0,0,True
1993-06-27,33.0,93.0,0,True
1993-06-29,19.0,126.0,0,True
1993-07-01,20.0,145.0,0,True
1993-07-09,28.0,160.0,0,True
1993-07-24,28.0,175.0,0,True
1993-07-31,23.0,187.0,0,True
1993-08-09,27.0,137.0,0,True
1993-08-10,22.0,152.0,0,True
1993-08-15,45.0,176.0,0,True
1993-08-16,25.0,221.0,0,True
1993-08-17,30.0,246.0,0,True
1993-08-26,28.0,273.0,0,True
1993-09-03,37.0,246.0,0,True
1993-09-05,50.0,288.0,0,True
1993-09-23,39.0,307.0,0,True
1993-10-03,37.0,313.0,0,True
1993-10-09,25.0,237.0,0,True
1993-10-14,20.0,190.0,0,True
1993-11-03,25.0,149.0,0,True
1993-11-09,30.0,166.0,0,True
1993-11-17,33.0,215.0,0,True
1993-11-23,25.0,226.0,0,True
1993-12-14,21.0,156.0,0,True
1994-01-03,5.0,40.0,0,True
1994-01-13,6.0,34.0,0,True
1994-02-01,5.0,14.0,0,True
1994-02-03,3.0,14.0,0,True
1994-02-04,20.0,17.0,0,True
1994-02-08,6.0,36.0,0,True
1994-02-18,6.0,37.0,0,True
1994-02-20,14.0,43.0,0,True
1994-02-21,6.0,57.0,0,True
1994-02-23,15.0,65.0,0,True
1994-02-24,15.0,80.0,0,True
1994-02-26,14.0,96.0,0,True
1994-03-23,12.0,59.0,0,True
1994-03-29,19.0,22.0,0,True
1994-03-30,25.0,41.0,0,True
1994-03-31,25.0,65.0,0,True
1994-04-02,24.0,93.0,0,True
1994-04-04,20.0,117.0,0,True
1994-04-05,22.0,137.0,0,True
1994-04-09,20.0,168.0,0,True
1994-04-12,23.0,207.0,0,True
1994-05-22,22.0,147.0,0,True
1994-06-01,20.0,145.0,0,True
1994-06-02,23.0,154.0,0,True
1994-06-04,31.0,177.0,0,True
1994-06-12,28.0,212.0,0,True
1994-06-21,41.0,271.0,0,True
1994-06-28,25.0,243.0,0,True
1994-06-29,41.0,259.0,0,True
1994-07-03,46.0,295.0,0,True
1994-08-05,39.0,96.0,0,True
1994-08-08,14.0,113.0,0,True
1994-08-11,21.0,128.0,1,True
1994-08-12,46.0,149.0,0,True
1994-08-14,35.0,201.0,0,True
1994-08-15,47.0,236.0,0,True
1994-08-30,37.0,322.0,0,True
1994-09-23,18.0,146.0,0,True
1994-09-24,26.0,157.0,0,True
1994-09-25,18.0,166.0,0,True
1994-09-26,46.0,184.0,0,True
1994-09-27,30.0,224.0,0,True
1994-10-04,28.0,194.0,0,True
1994-10-12,31.0,296.0,0,True
1994-10-23,47.0,402.0,0,True
1994-11-23,20.0,159.0,0,True
1994-11-25,27.0,172.0,0,True
1994-12-20,20.0,73.0,0,True
1995-01-13,6.0,22.0,0,True
1995-01-15,8.0,28.0,0,True
1995-01-21,18.0,15.0,0,True
1995-02-17,5.0,21.0,0,True
1995-02-20,6.0,26.0,0,True
1995-03-03,2.0,13.0,0,True
1995-03-06,5.0,14.0,0,True
1995-03-10,2.0,19.0,0,True
1995-03-14,6.0,21.0,0,True
1995-03-20,13.0,24.0,0,True
1995-03-24,6.0,32.0,0,True
1995-03-26,5.0,38.0,0,True
1995-03-29,9.0,45.0,0,True
1995-03-30,12.0,54.0,0,True
1995-04-15,7.0,63.0,0,True
1995-04-21,13.0,55.0,0,True
1995-04-24,15.0,64.0,0,True
1995-04-25,22.0,79.0,0,True
1995-04-26,24.0,96.0,0,True
1995-04-27,20.0,118.0,0,True
1995-04-30,19.0,118.0,0,True
1995-05-05,54.0,150.0,0,True
1995-05-13,24.0,213.0,0,True
1995-06-01,34.0,271.0,0,True
1995-06-05,35.0,296.0,0,True
1995-07-15,18.0,170.0,0,True
1995-07-20,35.0,192.0,0,True
1995-07-21,40.0,227.0,0,True
1995-08-05,29.0,269.0,0,True
1995-09-08,24.0,155.0,0,True
1995-09-09,18.0,171.0,0,True
1995-09-16,25.0,187.0,0,True
1995-09-23,21.0,184.0,0,True
1995-09-25,53.0,186.0,0,True
1995-10-10,22.0,192.0,0,True
1995-10-15,31.0,236.0,0,True
1995-11-22,25.0,71.0,0,True
1995-12-03,35.0,85.0,0,True
1995-12-04,25.0,115.0,0,True
1995-12-05,14.0,131.0,0,True
1995-12-11,13.0,126.0,0,True
1996-01-08,9.0,43.0,0,True
1996-01-13,11.0,30.0,0,True
1996-01-17,7.0,40.0,0,True
1996-01-21,8.0,40.0,0,True
1996-01-22,5.0,48.0,0,True
1996-02-03,5.0,46.0,0,True
1996-02-09,10.0,44.0,0,True
1996-02-22,8.0,27.0,0,True
1996-02-23,13.0,35.0,0,True
1996-02-28,7.0,55.0,0,True
1996-02-29,8.0,62.0,0,True
1996-03-01,13.0,70.0,0,True
1996-03-02,20.0,83.0,0,True
1996-03-07,16.0,115.0,0,True
1996-04-10,10.0,84.0,0,True
1996-04-11,15.0,91.0,0,True
1996-04-22,33.0,76.0,0,True
1996-04-23,18.0,109.0,0,True
1996-04-27,20.0,137.0,0,True
1996-05-07,18.0,169.0,0,True
1996-05-16,30.0,239.0,0,True
1996-05-18,42.0,291.0,0,True
1996-05-25,33.0,293.0,0,True
1996-06-14,45.0,328.0,0,True
1996-07-01,35.0,254.0,0,True
1996-07-19,38.0,295.0,0,True
1996-07-20,68.0,308.0,0,True
1996-08-04,35.0,283.0,0,True
1996-08-17,43.0,271.0,0,True
1996-09-19,42.0,164.0,0,True
1996-09-20,25.0,187.0,0,True
1996-09-25,27.0,183.0,0,True
1996-09-28,42.0,210.0,0,True
1996-10-04,25.0,232.0,0,True
1996-11-02,34.0,320.0,0,True
1996-11-14,27.0,210.0,0,True
1996-11-17,25.0,222.0,0,True
1996-11-25,28.0,194.0,0,True
1997-01-01,8.0,33.0,0,True
1997-01-09,5.0,27.0,0,True
1997-01-10,10.0,32.0,0,True
1997-01-11,7.0,42.0,0,True
1997-01-24,4.0,34.0,0,True
1997-02-08,9.0,30.0,0,True
1997-02-10,3.0,24.0,0,True
1997-02-11,34.0,20.0,0,True
1997-02-12,6.0,54.0,0,True
1997-02-14,13.0,60.0,0,True
1997-02-17,18.0,75.0,0,True
1997-02-23,10.0,99.0,0,True
1997-02-26,16.0,110.0,0,True
1997-03-12,33.0,133.0,0,True
1997-03-16,14.0,123.0,0,True
1997-03-17,14.0,124.0,0,True
1997-03-30,11.0,99.0,0,True
1997-04-19,23.0,114.0,0,True
1997-04-20,29.0,137.0,0,True
1997-04-21,20.0,156.0,0,True
1997-05-10,26.0,172.0,0,True
1997-06-13,35.0,94.0,0,True
1997-06-18,31.0,116.0,0,True
1997-07-29,18.0,43.0,0,True
1997-07-30,11.0,55.0,0,True
1997-07-31,26.0,66.0,0,True
1997-08-23,10.0,81.0,0,True
1997-09-01,3.0,29.0,0,True
1997-09-02,19.0,32.0,0,True
1997-09-06,12.0,53.0,0,True
1997-09-07,8.0,65.0,0,True
1997-09-08,26.0,73.0,0,True
1997-09-21,19.0,84.0,0,True
1997-09-22,18.0,103.0,0,True
1997-09-23,21.0,111.0,0,True
1997-10-16,40.0,109.0,0,True
1997-10-21,16.0,151.0,0,True
1997-11-06,10.0,77.0,0,True
1997-11-07,25.0,87.0,0,True
1997-11-08,13.0,112.0,0,True
1997-11-13,25.0,134.0,0,True
1998-01-06,0.0,0.0,0,True
1998-01-07,0.0,0.0,0,True
1998-01-08,0.0,0.0,0,True
1998-01-09,0.0,0.0,0,True
1998-01-10,0.0,0.0,0,True
1998-01-11,0.0,0.0,0,True
1998-01-12,0.0,0.0,0,True
1998-01-13,0.0,0.0,0,True
1998-01-14,0.0,0.0,0,True
1998-01-15,0.0,0.0,0,True
1998-01-16,5.0,0.0,0,True
1998-01-30,2.0,5.0,0,True
1998-01-31,4.0,7.0,0,True
1998-02-04,5.0,11.0,0,True
1998-02-07,24.0,16.0,0,True
1998-02-23,4.0,39.0,0,True
1998-03-07,4.0,35.0,0,True
1998-03-09,15.0,39.0,0,True
1998-03-20,3.0,28.0,0,True
1998-03-24,12.0,33.0,0,True
1998-03-28,16.0,46.0,0,True
1998-03-29,17.0,62.0,0,True
1998-04-04,12.0,96.0,0,True
1998-04-09,12.0,104.0,0,True
1998-04-10,33.0,116.0,0,True
1998-04-12,20.0,152.0,0,True
1998-04-19,22.0,202.0,0,True
1998-04-24,29.0,207.0,0,True
1998-05-01,35.0,230.0,0,True
1998-05-03,42.0,262.0,0,True
1998-05-25,27.0,240.0,0,True
1998-06-06,32.0,205.0,0,True
1998-06-15,32.0,248.0,0,True
1998-06-20,35.0,304.0,0,True
1998-06-22,42.0,329.0,0,True
1998-07-04,40.0,329.0,0,True
1998-07-09,47.0,331.0,0,True
1998-07-23,34.0,296.0,0,True
1998-08-14,32.0,212.0,0,True
1998-08-29,20.0,187.0,0,True
1998-09-03,23.0,215.0,0,True
1998-09-10,26.0,243.0,0,True
1998-09-14,26.0,249.0,0,True
1998-10-01,35.0,226.0,0,True
1998-11-04,14.0,98.0,0,True
1998-11-11,10.0,98.0,0,True
1998-11-14,27.0,95.0,0,True
1998-11-19,15.0,107.0,0,True
1998-11-20,12.0,120.0,0,True
1998-11-21,15.0,128.0,0,True
1998-11-22,28.0,139.0,0,True
1998-12-02,24.0,164.0,0,True
1998-12-08,22.0,197.0,0,True
1998-12-25,23.0,127.0,0,True
1998-12-26,24.0,148.0,0,True
1998-12-28,18.0,175.0,0,True
1999-01-08,12.0,101.0,0,True
1999-01-22,24.0,121.0,0,True
1999-02-11,18.0,37.0,0,True
1999-02-13,10.0,55.0,0,True
1999-02-15,12.0,67.0,0,True
1999-02-17,25.0,79.0,0,True
1999-02-24,34.0,89.0,0,True
1999-03-10,20.0,143.0,0,True
1999-03-11,24.0,163.0,0,True
1999-04-04,24.0,117.0,0,True
1999-04-06,19.0,141.0,0,True
1999-04-09,36.0,175.0,0,True
1999-04-22,24.0,191.0,0,True
1999-04-24,36.0,214.0,0,True
1999-04-30,31.0,282.0,0,True
1999-05-11,43.0,296.0,0,True
1999-06-04,42.0,239.0,0,True
1999-06-20,25.0,214.0,0,True
1999-06-26,30.0,240.0,0,True
1999-06-27,29.0,270.0,0,True
1999-07-06,25.0,244.0,0,True
1999-07-13,39.0,227.0,0,True
1999-07-23,47.0,249.0,0,True
1999-07-28,48.0,212.0,0,True
1999-08-03,39.0,253.0,0,True
1999-08-13,25.0,248.0,0,True
1999-09-03,20.0,167.0,0,True
1999-09-06,20.0,189.0,0,True
1999-09-13,40.0,192.0,0,True
1999-09-15,24.0,220.0,0,True
1999-10-22,23.0,213.0,0,True
1999-11-11,38.0,164.0,0,True
1999-11-13,32.0,212.0,0,True
1999-11-14,34.0,232.0,0,True
1999-12-04,22.0,185.0,0,True
2000-01-07,7.0,38.0,0,True
2000-01-18,2.0,15.0,0,True
2000-01-20,16.0,17.0,0,True
2000-01-21,6.0,31.0,0,True
2000-01-27,25.0,32.0,0,True
2000-01-31,15.0,59.0,0,True
2000-02-01,15.0,74.0,0,True
2000-02-05,10.0,89.0,0,True
2000-02-24,13.0,97.0,0,True
2000-03-02,8.0,77.0,0,True
2000-03-03,8.0,70.0,0,True
2000-03-25,7.0,58.0,0,True
2000-03-29,10.0,59.0,0,True
2000-04-03,5.0,47.0,0,True
2000-04-05,7.0,52.0,0,True
2000-04-07,10.0,64.0,0,True
2000-04-11,9.0,73.0,0,True
2000-04-13,12.0,78.0,0,True
2000-04-16,14.0,87.0,0,True
2000-04-19,24.0,115.0,0,True
2000-04-24,18.0,151.0,0,True
2000-05-04,25.0,205.0,0,True
2000-07-01,30.0,296.0,0,True
2000-07-04,33.0,304.0,0,True
2000-08-15,55.0,320.0,0,True
